Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,הסטוריה - בי'ס דרוזי,2,155,89.61,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,הסטוריה - בי'ס דרוזי,2,182,89.54,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,הסטוריה - בי'ס דרוזי,5,41,92,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,חנוך גופני,5,20,83.55,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,חנוך גופני,5,16,72.88,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,חנוך גופני,5,15,66.27,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,כימיה,5,25,74.36,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,כימיה,5,11,71.36,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מדעי הבריאות,5,26,75.19,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,מדעי המחשב,5,79,79.22,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,מדעי המחשב,5,15,55.73,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מדעי המחשב,5,44,76.45,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,מדעי לימודי הסביבה,5,15,67.87,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מכטרוניקה,5,17,74.06,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מערכות רפואיות,5,26,89.77,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מערכות תקשוב,5,13,77.08,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,מתמטיקה,3,64,65.92,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,מתמטיקה,4,71,71.97,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,מתמטיקה,5,51,77.12,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,מתמטיקה,3,59,71.22,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,מתמטיקה,4,46,66.91,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,מתמטיקה,5,38,70.32,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מתמטיקה,3,91,70.34,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מתמטיקה,4,75,72.68,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,מתמטיקה,5,50,81.5,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,ניהול מלונאי,3,13,60.38,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,3,131,71.38,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,5,63,85.08,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,3,88,65.67,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,5,62,83.44,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,3,151,67.21,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,5,66,87.36,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,ערבית לדרוזים,3,104,73.82,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,ערבית לדרוזים,5,88,87.05,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,ערבית לדרוזים,3,66,73.95,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,ערבית לדרוזים,5,82,84.27,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,ערבית לדרוזים,3,137,77.04,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,ערבית לדרוזים,5,81,87.56,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,פיסיקה,5,51,83.57,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,פיסיקה,5,37,74.59,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,פיסיקה,5,50,81.56,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,תיירות,5,18,77.83,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2021,תכנון ותכנות מערכות,5,60,90.83,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2022,תכנון ותכנות מערכות,5,59,90.8,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,תכנון ותכנות מערכות,5,54,89.65,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2023,תשתיות מחשוב ותקשוב,5,11,75.73,247858
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,אומנות,5,11,83.36,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,אזרחות,2,116,71.53,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,אזרחות,2,114,80.54,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,אזרחות,2,107,77.12,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,אנגלית,3,31,62.61,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,אנגלית,4,52,71.38,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,אנגלית,5,33,81.15,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,אנגלית,3,31,62.61,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,אנגלית,4,53,70.51,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,אנגלית,5,30,84.43,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,אנגלית,3,31,66.55,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,אנגלית,4,40,70.6,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,אנגלית,5,36,82.94,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,ביולוגיה,5,32,71.69,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,ביולוגיה,5,32,70.47,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,ביולוגיה,5,26,72.54,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,גאוגרפיה,5,14,76.36,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,הסטוריה - בי'ס דרוזי,2,116,88.72,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,הסטוריה - בי'ס דרוזי,2,114,91.43,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,הסטוריה - בי'ס דרוזי,2,108,90.64,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,חנוך גופני,5,27,87.04,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,חנוך גופני,5,25,84.72,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,חנוך גופני,5,16,75.25,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,ישומים בביוטכנולוגיה,5,24,85.25,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,ישומים בביוטכנולוגיה,5,30,87.23,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,ישומים בביוטכנולוגיה,5,25,88.56,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,כימיה,5,19,79.63,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,כימיה,5,17,83.94,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,מדעי המחשב,5,21,85.86,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,מדעי המחשב,5,22,84.5,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,מדעי לימודי הסביבה,5,13,68.15,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,מנהל וכלכלה,5,17,75.53,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,מנהל וכלכלה,5,11,71.73,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,מערכות ביוטכנולוגיה,5,27,93.22,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,מערכות ביוטכנולוגיה,5,30,81,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,מערכות ביוטכנולוגיה,5,23,83.26,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,מתמטיקה,3,68,70.13,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,מתמטיקה,4,38,78.37,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,מתמטיקה,3,60,66.02,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,מתמטיקה,4,44,77.39,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,מתמטיקה,3,66,64.95,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,מתמטיקה,4,30,68.23,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,ניהול משאבי אנוש,3,16,75.13,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,ניהול משאבי אנוש,3,11,78.91,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,3,54,63.07,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,עברית בחינוך הדרוזי,5,62,80.29,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,3,50,59.94,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,עברית בחינוך הדרוזי,5,63,81.49,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,3,63,62.49,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,עברית בחינוך הדרוזי,5,43,82.14,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,ערבית לדרוזים,3,69,73.38,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,ערבית לדרוזים,5,47,82.62,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,ערבית לדרוזים,3,47,68.11,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,ערבית לדרוזים,5,66,83.5,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,ערבית לדרוזים,3,48,68.67,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,ערבית לדרוזים,5,58,82.1,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,פיסיקה,5,20,79.7,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,פיסיקה,5,22,70.68,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2021,תכנון ותכנות מערכות,5,21,79.86,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2022,תכנון ותכנות מערכות,5,24,90.38,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2023,תכנון ותכנות מערכות,5,16,93.56,247817
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,אזרחות,2,53,73.57,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,אזרחות,2,53,78.34,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,אזרחות,2,67,75.06,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,אנגלית,3,13,74,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,אנגלית,4,17,69.71,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,אנגלית,5,24,85.33,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,אנגלית,4,21,64.62,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,אנגלית,5,25,86.44,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,אנגלית,4,24,73.08,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,אנגלית,5,40,84.77,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,ביולוגיה,5,12,76.42,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,הסטוריה,2,53,80.4,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,הסטוריה,2,54,78.85,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,הסטוריה,2,73,82.45,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,מחשבת ישראל וספרות,2,52,77.42,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,מחשבת ישראל וספרות,2,52,79.81,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,מחשבת ישראל וספרות,2,66,81.17,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,מערכות תקשוב,5,24,78.79,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,מערכות תקשוב,5,26,79.23,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,מערכות תקשוב,5,18,83.61,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,מתמטיקה,3,31,79.58,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,מתמטיקה,4,14,71.36,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,מתמטיקה,3,25,79.72,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,מתמטיקה,4,22,82.27,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,מתמטיקה,3,32,77.91,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,מתמטיקה,4,23,74.35,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,מתמטיקה,5,14,74.71,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,עברית )לשון והבעה(,2,50,72.02,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,עברית )לשון והבעה(,2,51,77.59,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,עברית )לשון והבעה(,2,71,77.59,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,פיסיקה,5,12,75.25,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,פיסיקה,5,11,78.36,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,פיסיקה,5,16,72.63,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,תושבע'פ ותלמוד,5,52,81.08,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,תושבע'פ ותלמוד,5,46,84.87,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,3,15,86.87,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,תושבע'פ ותלמוד,5,53,88.32,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,תנ'ך,5,47,75.51,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,תנ'ך,5,46,79.65,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,תנ'ך,5,62,78.84,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2021,תשתיות מחשוב ותקשוב,5,23,74.04,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2022,תשתיות מחשוב ותקשוב,5,26,73.77,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2023,תשתיות מחשוב ותקשוב,3,15,82.67,240234
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2023,אופטיקה יישומית,5,18,66.67,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2021,אזרחות,2,134,76.54,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2022,אזרחות,2,110,75.8,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2022,אזרחות,5,12,80.17,270025
